n_mfcc,round,true_positives,true_negatives,false_positives,false_negatives,accuracy,precision,recall,specificity,f1_score
6,4,455,772,44,27,0.9453004622496148,0.9118236472945892,0.9439834024896265,0.946078431372549,0.927624872579001
6,5,421,740,76,61,0.8944530046224961,0.8470824949698189,0.8734439834024896,0.9068627450980392,0.8600612870275792
6,6,405,735,81,77,0.8782742681047766,0.8333333333333334,0.8402489626556017,0.9007352941176471,0.8367768595041323
6,7,413,730,86,69,0.8805855161787365,0.8276553106212425,0.8568464730290456,0.8946078431372549,0.8419979612640163
6,8,388,730,86,94,0.8613251155624037,0.8185654008438819,0.8049792531120332,0.8946078431372549,0.8117154811715481
6,9,282,668,148,200,0.7318952234206472,0.6558139534883721,0.5850622406639004,0.8186274509803921,0.618421052631579
7,0,451,762,54,31,0.9345146379044684,0.8930693069306931,0.9356846473029046,0.9338235294117647,0.9138804457953393
7,1,408,734,82,74,0.8798151001540832,0.8326530612244898,0.8464730290456431,0.8995098039215687,0.8395061728395062
7,2,360,703,113,122,0.8189522342064715,0.7610993657505285,0.7468879668049793,0.8615196078431373,0.7539267015706805
7,3,461,749,67,21,0.9322033898305084,0.8731060606060606,0.9564315352697096,0.9178921568627451,0.9128712871287128
7,4,261,706,110,221,0.7449922958397535,0.7035040431266847,0.5414937759336099,0.8651960784313726,0.611957796014068
7,5,375,697,119,107,0.8258859784283513,0.7591093117408907,0.7780082987551867,0.8541666666666666,0.7684426229508196
7,6,368,702,114,114,0.8243451463790447,0.7634854771784232,0.7634854771784232,0.8602941176470589,0.7634854771784232
7,7,420,737,79,62,0.8913713405238829,0.8416833667334669,0.8713692946058091,0.9031862745098039,0.8562691131498471
7,8,351,691,125,131,0.802773497688752,0.7373949579831933,0.7282157676348547,0.8468137254901961,0.7327766179540709
7,9,440,756,60,42,0.9214175654853621,0.88,0.9128630705394191,0.9264705882352942,0.8961303462321792
8,0,444,743,73,38,0.9144838212634823,0.8588007736943907,0.921161825726141,0.9105392156862745,0.8888888888888888
8,1,338,714,102,144,0.810477657935285,0.7681818181818182,0.7012448132780082,0.875,0.7331887201735356
8,2,455,770,46,27,0.9437596302003082,0.908183632734531,0.9439834024896265,0.9436274509803921,0.9257375381485249
8,3,462,761,55,20,0.9422187981510015,0.8936170212765957,0.9585062240663901,0.9325980392156863,0.924924924924925
8,4,398,726,90,84,0.8659476117103235,0.8155737704918032,0.8257261410788381,0.8897058823529411,0.820618556701031
8,5,348,701,115,134,0.8081664098613252,0.7516198704103672,0.7219917012448133,0.8590686274509803,0.7365079365079364
8,6,454,764,52,28,0.938366718027735,0.8972332015810277,0.941908713692946,0.9362745098039216,0.9190283400809717
8,7,377,710,106,105,0.837442218798151,0.7805383022774327,0.7821576763485477,0.8700980392156863,0.7813471502590674
8,8,373,668,148,109,0.8020030816640986,0.7159309021113244,0.7738589211618258,0.8186274509803921,0.7437686939182453
8,9,373,718,98,109,0.8405238828967643,0.7919320594479831,0.7738589211618258,0.8799019607843137,0.7827911857292761
9,0,453,759,57,29,0.9337442218798151,0.888235294117647,0.9398340248962656,0.9301470588235294,0.9133064516129031
9,1,453,766,50,29,0.9391371340523883,0.9005964214711729,0.9398340248962656,0.9387254901960784,0.9197969543147206
